fingerprint,sitename,title,author,date,source,hostname,excerpt,categories,tags,filename,id,license,comments,source-hostname
dxK9R2jCZPnf6ECvcXs7ZMw8mIo=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Karla Schmidt; Lara Harmon,2022-01-01,https://clarkesworldmagazine.com/schmidt_08_16/,clarkesworldmagazine.com,"Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Alone, on the Wind by Karla Schmidt, translated by Lara Harmon",,,./data/2/EXEBVMo+sTr9dc7OQSxJBHDC60Y.xml,,,,
aMSRvdcuWozOdamvKNzZcE09aVo=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Robert Reed,2022-01-01,https://clarkesworldmagazine.com/reed_02_19/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Painwise by Robert Reed,,,./data/2/eh2y9f599cOQduxGmjEqjs9kXX4.xml,,,,
WhAi/zq2La3ZrzXVE4uOlwv1hnw=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Neil Clarke,2009-06-17,https://clarkesworldmagazine.com/clarke_06_09/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Short Fiction: One Year Later by Neil Clarke,,,./data/2/AMFuwKY5LAdjljH+r3loRS4-WEQ.xml,,,,
fV34QAoaT19qs0C+Sl/b6+P9aTQ=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,M Bennardo,2022-01-01,https://clarkesworldmagazine.com/bennardo_12_14/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Now Dress Me in my Finest Suit and Lay Me in My Casket by M. Bennardo,,,./data/2/01CygJs837jb2kTaU71utoUoKvc.xml,,,,
qIUQD+R8ksPmfZPGcnlNK4tUavo=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,A C Wise,2022-01-01,https://clarkesworldmagazine.com/wise_03_16/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Seven Cups of Coffee by A.C. Wise,,,./data/2/1hQg1BmGD6D5DauuMr5vGNpeVaA.xml,,,,
mUmQZnEHsghsa2EMYBzCIQF0/8A=,,Clarkesworld Magazine - Science Fiction & Fantasy,Michael Swanwick,2022-01-01 00:00:00,https://clarkesworldmagazine.com/swanwick_01_18_reprint/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: For I Have Lain Me Down on the Stone of Loneliness and I'll Not Be Back Again by Michael Swanwick,,,./data/2/YIWgFCQqMls3ADPGuKUXvM40djo.json,,,,Clarkesworld Magazine
glQQkDz+NfwZXmEiWAk9MD11YZs=,,Clarkesworld Magazine - Science Fiction & Fantasy,James Patrick Kelly,2022-01-01 00:00:00,https://clarkesworldmagazine.com/kelly_10_16/,clarkesworldmagazine.com,"Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: One Sister, Two Sisters, Three by James Patrick Kelly",,,./data/2/2mStp38dGvZ6iiZXZwqjRYN2Xcc.json,,,,Clarkesworld Magazine
Ipjgb57ETB7iGXlcH5/SONA6d3o=,,Clarkesworld Magazine - Science Fiction & Fantasy,Arley Sorg,2022-01-01 00:00:00,https://clarkesworldmagazine.com/hurley_interview_2020/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Imaginary Friends: A Conversation with Kameron Hurley by Arley Sorg,,,./data/2/njB+BTC4xxFzkUNyFeW+KAPPNPQ.json,,,,Clarkesworld Magazine
dxK9R2jCZPnf6ECvcXs7ZMw8mIo=,,Clarkesworld Magazine - Science Fiction & Fantasy,Karla Schmidt; Lara Harmon,2022-01-01 00:00:00,https://clarkesworldmagazine.com/schmidt_08_16/,clarkesworldmagazine.com,"Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Alone, on the Wind by Karla Schmidt, translated by Lara Harmon",,,./data/2/UDR9iBBT8PlpioSHbAh-ObRTQVU.json,,,,Clarkesworld Magazine
j9HH7x5hkDKq82HjLcDcnuBoSOg=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Harout Demirchyan,2022-01-01,https://clarkesworldmagazine.com/artbio_30/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: The Wish by Harout Demirchyan,,,./data/2/uTfjB4IJxjWOrXuzUtRDwP00xls.xml,,,,
naH5MYEYaXVg8nWxHWZzltooYTs=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Richard Parks,2022-01-01,https://clarkesworldmagazine.com/parks_12_09/,clarkesworldmagazine.com,"Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Night, in Dark Perfection by Richard Parks",,,./data/2/MuknmSv3FPL9DqQwjy1oVwBdHlA.xml,,,,
a+xjHO19o9+hJ6UMTTZt+gWQVHY=,,Clarkesworld Magazine - Science Fiction & Fantasy,Carrie Sessarego,2022-01-01 00:00:00,https://clarkesworldmagazine.com/sessarego_06_21/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Fungi in Fiction by Carrie Sessarego,,,./data/2/WvOkz1dNucUSwTbqHr9SZt0RXZw.json,,,,Clarkesworld Magazine
EXtA9zYhaxZgkjqsFT3FzMG9l98=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Matthew Simmons,2022-01-01,https://clarkesworldmagazine.com/simmons_06_16/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: The Science Fiction Future of the Microbiome by Matthew Simmons,,,./data/2/E+iWQ925k92OwpNgPSW6peY-WTk.xml,,,,
mEtDZQvljjc1jnRhNTcJJJabfXU=,,Clarkesworld Magazine - Science Fiction & Fantasy,Robert Reed,2022-01-01 00:00:00,https://clarkesworldmagazine.com/reed_02_18/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Obliteration by Robert Reed,,,./data/2/jvk+EjmhWmi9MCwJU+T66U9rDsM.json,,,,Clarkesworld Magazine
KEKEeJhW4tHo6kIVzmrAsi6Jr5k=,,Clarkesworld Magazine - Science Fiction & Fantasy,Oskar Källner; Gordon James Jones,2022-01-01 00:00:00,https://clarkesworldmagazine.com/kallner_05_22/,clarkesworldmagazine.com,"Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Gamma by Oskar Källner, translated by Gordon James Jones",,,./data/2/3-rbPEHbevtjXeAopDUe9SPQHbE.json,,,,Clarkesworld Magazine
GPqbZIB7etFhhRlxxrioraaFUPY=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Cat Rambo,2022-01-01,https://clarkesworldmagazine.com/rambo_09_08/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Worm Within by Cat Rambo,,,./data/2/izDjmd57pvU2vChfxYTsApYT9Is.xml,,,,
tAHuchepJ0SS3a4MKjFbF00CpgI=,,Clarkesworld Magazine - Science Fiction & Fantasy,Joebert Zaide,2022-01-01 00:00:00,https://clarkesworldmagazine.com/artbio_25/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Alien Cityscape by Joebert Zaide,,,./data/2/KHzcWZk9lNPnnwEOpttipCpPOKY.json,,,,Clarkesworld Magazine
ZexfD/iPWn7LRMb+sLB864xZKIU=,,Clarkesworld Magazine - Science Fiction & Fantasy,Sergei Sarichev,2022-01-01 00:00:00,https://clarkesworldmagazine.com/artbio_126/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Jungle Deep by Sergei Sarichev,,,./data/2/rAT9hw3KOvJMR7i0arYlT+d7Fk8.json,,,,Clarkesworld Magazine
u9fnKV00JP/jyf3QyDMpxjhvpSs=,,Clarkesworld Magazine - Science Fiction & Fantasy,Julie Dillon,2022-01-01 00:00:00,https://clarkesworldmagazine.com/artbio_104/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Io Emissary by Julie Dillon,,,./data/2/rUc0C1hInNK7D8CxdKF8V2sDn38.json,,,,Clarkesworld Magazine
oVjEmWNNiwdAlTtmbJCGa2Te0xk=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Nick Mamatas,2022-01-01,https://clarkesworldmagazine.com/mamatas_12_09/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Bartitsu: The Martial Art for the Steampunk Set by Nick Mamatas,,,./data/2/KONMNByZ4VgBwO50ZSPS7h+8inA.xml,,,,
0xf5m3EZSg1ix1Tr21dySTVa92U=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Indrapramit Das,2022-01-01,https://clarkesworldmagazine.com/das_04_15_reprint/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Weep For Day by Indrapramit Das,,,./data/2/Fd+3leyU5sLqoEPn8AZhaFehwKI.xml,,,,
agFCMf35cirN7YuZSqd3dJPFWII=,,Clarkesworld Magazine - Science Fiction & Fantasy,Alethea Kontis,2022-01-01 00:00:00,https://clarkesworldmagazine.com/another_word_10_15/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Another Word: Love Song for a Saturday Morning by Alethea Kontis,,,./data/2/v6okq7r0u+j37vfURLx0woJJAHs.json,,,,Clarkesworld Magazine
D+S/NMWRmoMNPltZ+f2EOwzmMzs=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Patipat Asavasena,2022-01-01,https://clarkesworldmagazine.com/artbio_22/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Colorless by Patipat Asavasena,,,./data/2/ad-rpT1l4pSV0Rv4uOTduKQWnyc.xml,,,,
X/tnQImaqOhrHo/xnPJyIhc+s54=,,Clarkesworld Magazine - Science Fiction & Fantasy,Neil Clarke,2022-01-01 00:00:00,https://clarkesworldmagazine.com/clarke_11_16/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Editor's Desk: Your Mission by Neil Clarke,,,./data/2/nW9m8-Em2TTdmEwoM6tCP9Au1gw.json,,,,Clarkesworld Magazine
DMRZME28PCkxU0d60T7i6y5cvrk=,,Clarkesworld Magazine - Science Fiction & Fantasy,Chris Urie,2022-01-01 00:00:00,https://clarkesworldmagazine.com/okorafor_interview_2017/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Organic Tech and Healing Clay: A Conversation with Nnedi Okorafor by Chris Urie,,,./data/2/PSX03B8ULVg5FGrBAMu-98sNdjc.json,,,,Clarkesworld Magazine
CgrASowu8IcHpFdcpxFM6+40yjE=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Neil Clarke,2022-01-01,https://clarkesworldmagazine.com/clarke_05_17/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Editor's Desk: Trying on an Old Shoe by Neil Clarke,,,./data/2/B7Um1xJ2BomX3PPJUuCLgmo5n8o.xml,,,,
fBlaNfToDfm0YyKQsL8Db/qWTRw=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Marissa Lingen,2022-01-01,https://clarkesworldmagazine.com/lingen_01_19_reprint/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Left to Take the Lead by Marissa Lingen,,,./data/2/wdmS2ON3zxsf6NE0Cc0VIvRFfa4.xml,,,,
jzXtJXBPIRUMV3wOPCKphwIi+c4=,,Clarkesworld Magazine - Science Fiction & Fantasy,Neil Clarke,2022-01-01 00:00:00,https://clarkesworldmagazine.com/clarke_01_16/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Editor's Desk: The 2015 Reader's Poll and Contest by Neil Clarke,,,./data/2/V1SA7dM+piA0tjO78lcPnQfoeew.json,,,,Clarkesworld Magazine
ak7RivlXo6HxZf2WfAMk/WSWK/w=,,Clarkesworld Magazine - Science Fiction & Fantasy,Gareth L Powell,2022-01-01 00:00:00,https://clarkesworldmagazine.com/powell_10_17_reprint/,clarkesworldmagazine.com,"Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Red Lights, and Rain by Gareth L. Powell",,,./data/2/Cw5iF5QTe96P+9zR4-LgHTSMlQQ.json,,,,Clarkesworld Magazine
yCac3cZhFrJ3vdflXzy7galIZEg=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Chen Qiufan; Blake Stone-Banks,2022-01-01,https://clarkesworldmagazine.com/chen_04_20/,clarkesworldmagazine.com,"Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Debtless by Chen Qiufan, translated by Blake Stone-Banks",,,./data/2/54yWVLQhF75TVC4-DTQICl0nSro.xml,,,,
Oih1bNaIp5Lkvb6PlQcsntnEsmg=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Ian McQue,2022-01-01,https://clarkesworldmagazine.com/artbio_96/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Retro by Ian McQue,,,./data/2/ZgXDs9IVF3jDNh8EFeg1l0m9HHE.xml,,,,
UNDeHBw2nQkq1M/z/6CklwGdh3U=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Kuldar Leement,2022-01-01,https://clarkesworldmagazine.com/artbio_98/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Homecoming by Kuldar Leement,,,./data/2/FfBMzw9XBtEtxYzACICbIVW0Hl8.xml,,,,
f5TZXFkMeHYwmNMalAxICNo8W4g=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Yan Leisheng; Andy Dudak,2022-01-01,https://clarkesworldmagazine.com/yan_08_20/,clarkesworldmagazine.com,"Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: The Plague by Yan Leisheng, translated by Andy Dudak",,,./data/2/J3tqPn0EUdQrIa7Mm-y5T9GIWqk.xml,,,,
3o4HWwzFGKW6lrLudpQsWrnGgIw=,,Clarkesworld Magazine - Science Fiction & Fantasy,Yoon Ha Lee,2022-01-01 00:00:00,https://clarkesworldmagazine.com/lee_07_14/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: The Contemporary Foxwife by Yoon Ha Lee,,,./data/2/1aHzBVjgvRsuKZr-DRJxecjnmdI.json,,,,Clarkesworld Magazine
Hcv+pvCKFT+cGR528ulil7/xEAY=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Mike Buckley,2022-01-01,https://clarkesworldmagazine.com/buckley_07_18/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: A Gaze of Faces by Mike Buckley,,,./data/2/EbMOGXRANkMe29FVYr7GcjL8h3g.xml,,,,
zJ8yNxaHZ3wICtpCIrgyy9mDsyg=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Douglas F Dluzen,2022-01-01,https://clarkesworldmagazine.com/dluzen_07_20/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: The Human Genome Disparity by Douglas F. Dluzen,,,./data/2/RxOfj9BmLwjlAAMVRXs9OTP5tC4.xml,,,,
tAHuchepJ0SS3a4MKjFbF00CpgI=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Joebert Zaide,2022-01-01,https://clarkesworldmagazine.com/artbio_25/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Alien Cityscape by Joebert Zaide,,,./data/2/sKcNhlqTVRnJCtxtdKDPZdvU8Qk.xml,,,,
in01B1v++9s9TyqlDzhAOMxZjw0=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Xia Jia; Ken Liu,2022-01-01,https://clarkesworldmagazine.com/xia_09_14/,clarkesworldmagazine.com,"Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Spring Festival: Happiness, Anger, Love, Sorrow, Joy by Xia Jia, translated by Ken Liu",,,./data/2/xWsaSgnAOwah6I0PqzVm8gLR1sc.xml,,,,
GJ0evRWhrV8ZZ4q9WWk++fYtUJw=,,Clarkesworld Magazine - Science Fiction & Fantasy,Elizabeth Bear,2022-01-01 00:00:00,https://clarkesworldmagazine.com/bear_06_18_reprint/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: The Deeps of the Sky by Elizabeth Bear,,,./data/2/ybsr8l7mDiRRz6M1FW9+8cHX0OQ.json,,,,Clarkesworld Magazine
K8y1nzsaYQQglYRLZPOYnprz1SM=,,Clarkesworld Magazine - Science Fiction & Fantasy,M L Clark,2022-01-01 00:00:00,https://clarkesworldmagazine.com/clark_10_21/,clarkesworldmagazine.com,"Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Love Unflinching, at Low- to Zero-G by M. L. Clark",,,./data/2/CxSmLBPLPciP0O4EB6q4Dg1TmjE.json,,,,Clarkesworld Magazine
3IOHcE6vFHSEWOsJRSnysNfYgfE=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Alexander Trufanov,2022-01-01,https://clarkesworldmagazine.com/artbio_65/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Pilot by Alexander Trufanov,,,./data/2/pWTwavwOxFHs5xnhSZ+Q8DkNE4c.xml,,,,
T++2EO6E7CjehXedLQKVoMSH8+Q=,,Clarkesworld Magazine - Science Fiction & Fantasy,L Chan,2022-01-01 00:00:00,https://clarkesworldmagazine.com/chan_11_21/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: The Death Haiku of the Azure Five by L Chan,,,./data/2/9YBG34pjApB94W61PFCT3pVXNUw.json,,,,Clarkesworld Magazine
SDjpmLcZdKoISwNRlMp8QYh+OPc=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Jeremy L C Jones,2022-01-01,https://clarkesworldmagazine.com/scholes_interview/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Keeping Ahead of the Fear: A Conversation with Ken Scholes by Jeremy L. C. Jones,,,./data/2/ecWto4s7v39lYzY51Rb-CQ95jH0.xml,,,,
8mCYrdttvd/YVZbQnUBp26K5eVA=,,Clarkesworld Magazine - Science Fiction & Fantasy,Yigit Koroglu,2022-01-01 00:00:00,https://clarkesworldmagazine.com/artbio_166/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Family Portrait by Yigit Koroglu,,,./data/2/IWCq0MAW1JlLOAisyM-W6HfCfzo.json,,,,Clarkesworld Magazine
dT8Qebs+PaAcj5R+cPJuwZbvgBY=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,James Patrick Kelly,2022-01-01,https://clarkesworldmagazine.com/kelly_12_13_reprint/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: 10^16 to 1 by James Patrick Kelly,,,./data/2/jv4Z3Lu6UK1SdHNJlS3XMlikkWM.xml,,,,
LFuhZXy6oCGmZHqRkGThyxpPgTc=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Neil Clarke,2022-01-01,https://clarkesworldmagazine.com/clarke_10_18/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Editor's Desk: After the Dirty Dozen by Neil Clarke,,,./data/2/stsm+N6aYusDtFSZoTbdZPn69d8.xml,,,,
X5WSsDX0zItjHc0tF9KkBbSTU9w=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Chris Urie,2022-01-01,https://clarkesworldmagazine.com/chu_interview/,clarkesworldmagazine.com,"Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: The Meisner Technique, Alien Consciousness, and Bathrobes: A Conversation with Wesley Chu by Chris Urie",,,./data/2/h9Lp4Zu-8VGP6IUu5fCsonZUy2Q.xml,,,,
x6ua/93QpDaxQ0EcbP4hernvVn0=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Cat Rambo,2022-01-01,https://clarkesworldmagazine.com/another_word_03_17/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Another Word: Reading For Pleasure by Cat Rambo,,,./data/2/zhMi+33l8b89tbEJ12zzYZiUE+w.xml,,,,
JTp5If2fW2bSnNAB9uh3rXioP2E=,,Clarkesworld Magazine - Science Fiction & Fantasy,Susan E Connolly,2022-01-01 00:00:00,https://clarkesworldmagazine.com/connolly_08_14/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: The Issue of Gender in Genre Fiction: Conclusions by Susan E. Connolly,,,./data/2/8QLhurd-PujoBF8LT6n+3PfQPZ0.json,,,,Clarkesworld Magazine
gPVOcPvpcuSKgcYM90q8FdEnyAI=,,Clarkesworld Magazine - Science Fiction & Fantasy,Nin Harris,2022-01-01 00:00:00,https://clarkesworldmagazine.com/harris_11_16/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: What the Stories Steal by Nin Harris,,,./data/2/vbqs56MY4KZTUSOcA1EZnO8bJec.json,,,,Clarkesworld Magazine
VlDjMYokTAKJNWoD5XsMULznnak=,,Clarkesworld Magazine - Science Fiction & Fantasy,R S A Garcia,2022-01-01 00:00:00,https://clarkesworldmagazine.com/garcia_05_19/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: The Sun from Both Sides by R.S.A. Garcia,,,./data/2/IP33DAksiar+O9oIh6LskhDZziU.json,,,,Clarkesworld Magazine
qDlj0D6ZQpufH1ANLHLqQ7lycl8=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Daniel Abraham,2022-01-01,https://clarkesworldmagazine.com/another_word_10_12/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Another Word: Practicing Dissatisfaction by Daniel Abraham,,,./data/2/upkFjhswgv+2QQk7483a6qc3UEc.xml,,,,
ZKfJ1PwlxqvPLKSHJgcKZpb4YJM=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Tobias S Buckell,2022-01-01,https://clarkesworldmagazine.com/prior/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: 2018 Back Issues,,,./data/2/GR1sxghGKzEHZnJGFwT62+ySrYc.xml,,,,
0Cj+z3VcSOU2WkDc4eHRk+3/Dsc=,Clarkesworld Magazine,Clarkesworld Magazine - Science Fiction & Fantasy,Sean McMullen,2022-01-01,https://clarkesworldmagazine.com/mcmullen_12_15_reprint/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Technarion by Sean McMullen,,,./data/2/Bztom8hHr1ZKTRSKvRBegj4LUlU.xml,,,,
68beaRM+OrxBBclxDgnYEwOg63c=,,Clarkesworld Magazine - Science Fiction & Fantasy,Alice Towey,2022-01-01 00:00:00,https://clarkesworldmagazine.com/towey_11_21/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Dark Waters Still Flow by Alice Towey,,,./data/2/6UktF581KuxkNW8Xal946l9zF2w.json,,,,Clarkesworld Magazine
Sog/VRR+1WXhGE0+ztL8RYkMtpY=,,Clarkesworld Magazine - Science Fiction & Fantasy,Megan Lindholm,2022-01-01 00:00:00,https://clarkesworldmagazine.com/lindholm_01_16_reprint/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Old Paint by Megan Lindholm,,,./data/2/5NZ8I2X0bR53ZBRXNSDNy3dadoU.json,,,,Clarkesworld Magazine
UhX4VOjQabiXFE7dbEc/B0r0Bt4=,,Clarkesworld Magazine - Science Fiction & Fantasy,A M Dellamonica,2022-01-01 00:00:00,https://clarkesworldmagazine.com/another_word_07_18/,clarkesworldmagazine.com,Clarkesworld Science Fiction and Fantasy Magazine and Podcast. This page: Another Word: Your Life is Epic! by A.M. Dellamonica,,,./data/2/+hqvBbFDeaZHyZdV1fc6e5QtvIA.json,,,,Clarkesworld Magazine
